EXPOCODE,CRUISE_ID,STATION_ID,EVENT_NO,NISKIN_NO,YEAR_UTC,MONTH_UTC,DAY_UTC,TIME_UTC,YEARDAY_UTC,LONGITUDE_DEC,LATITUDE_DEC,CTDPRS_DBAR,DEPTH_METER,CTDTMP_ITS90_DEG_C,TMP_REVERSING_DEG_C,CTDSAL_PSS78,CTDSAL_FLAG_W,SALINITY_PSS78,SALINITY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,TA_UMOL_KG,TA_FLAG_W,NITRATE_NITRITE_UMOL_KG,NITRATE_NITRITE_FLAG_W,SILICATE_UMOL_KG,SILICATE_FLAG_W,PHOSPHATE_UMOL_KG,PHOSPHATE_FLAG_W,original_filename,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,19,2008,8,21,1:29,234,-145,50,101.3,-999,4.6036,-999,32.7248,2,-999,-999,303.7,2,2081.2,2,2326.1,4,17.5,2,27.3,2,1.58,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,18,2008,8,21,1:29,234,-145,50,123.5,-999,4.2592,-999,32.8741,2,-999,-999,284.6,2,2099.7,2,2205.5,2,20.5,2,32.5,2,1.72,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,17,2008,8,21,1:29,234,-145,50,148.6,-999,4.384,-999,33.4136,2,-999,-999,191.1,2,2181.4,2,2235.0,2,28.3,2,47.7,2,2.13,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,16,2008,8,21,1:29,234,-145,50,174.1,-999,4.4786,-999,33.7118,2,-999,-999,131.9,2,2234.1,2,2271.4,2,34.0,2,60.8,2,2.46,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,15,2008,8,21,1:29,234,-145,50,199.2,-999,4.2976,-999,33.7665,2,-999,-999,113.3,2,2248.8,2,2270.4,2,36.4,2,67.2,2,2.59,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,14,2008,8,21,1:29,234,-145,50,249.4,-999,4.1488,-999,33.8324,2,-999,-999,82.0,6,2278.9,2,2286.5,2,39.4,2,76.7,2,2.78,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,13,2008,8,21,1:29,234,-145,50,299.6,-999,4.0951,-999,33.9098,2,-999,-999,56.3,2,2304.8,2,2298.3,2,41.6,2,86.2,2,2.94,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,12,2008,8,21,1:29,234,-145,50,400.5,-999,3.9854,-999,34.0353,2,-999,-999,31.4,2,2326.8,2,2312.5,2,43.7,2,98.9,2,3.05,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,11,2008,8,21,1:29,234,-145,50,601.5,-999,3.566,-999,34.1962,2,-999,-999,20.2,2,2354.8,2,2344.1,2,44.6,2,119.4,2,3.12,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,10,2008,8,21,1:29,234,-145,50,800.8,-999,3.1826,-999,34.3063,2,-999,-999,19.4,2,2370.9,2,2357.8,2,44.9,2,134.6,2,3.12,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,9,2008,8,21,1:29,234,-145,50,999.7,-999,2.8574,-999,34.3885,2,-999,-999,15.1,2,2386.6,2,2380.1,2,44.7,2,145.5,2,3.18,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,8,2008,8,21,1:29,234,-145,50,1249.6,-999,2.5258,-999,34.4586,2,-999,-999,18.1,2,2393.5,2,2389.1,2,45.6,2,156.5,2,3.19,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,7,2008,8,21,1:29,234,-145,50,1501.8,-999,2.2756,-999,34.511,2,-999,-999,28.5,2,2393.2,2,2400.5,2,44.3,2,162.5,2,3.14,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,6,2008,8,21,1:29,234,-145,50,1999.4,-999,1.9214,-999,34.5845,2,-999,-999,58.0,2,2383.9,2,2409.6,2,42.8,2,169.1,2,2.98,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,5,2008,8,21,1:29,234,-145,50,2501.6,-999,1.7454,-999,34.6216,2,-999,-999,80.5,2,2370.5,2,2427.8,2,41.4,2,170.0,2,2.90,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,4,2008,8,21,1:29,234,-145,50,2999.5,-999,1.5882,-999,34.6523,2,-999,-999,107.2,2,2360.9,2,2424.8,2,39.5,2,169.2,2,2.74,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,3,2008,8,21,1:29,234,-145,50,3500.2,-999,1.5074,-999,34.6701,2,-999,-999,127.0,2,2354.2,6,2424.0,6,37.6,2,160.9,2,2.56,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,2,2008,8,21,1:29,234,-145,50,4000,-999,1.5006,-999,34.6783,2,-999,-999,137.7,2,2344.7,2,2429.5,2,37.3,2,165.3,2,2.59,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,72,1,2008,8,21,1:29,234,-145,50,4314.4,-999,1.5148,-999,34.6816,2,-999,-999,141.3,4,2340.1,2,2433.5,2,37.4,2,168.8,2,2.58,2,2008-027-0072.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,9,2008,8,21,16:37,234,-144.83,50.14,2.4,-999,11.5192,-999,32.4756,2,-999,-999,283.2,2,1986.0,2,2185.9,3,6.7,2,4.0,2,0.86,2,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,6,2008,8,21,16:37,234,-144.83,50.14,4.4,-999,11.513,-999,32.4759,2,-999,-999,283.0,2,-999,9,-999,9,-999,9,-999,9,-999,9,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,7,2008,8,21,16:37,234,-144.83,50.14,4.5,-999,11.511,-999,32.4762,2,-999,-999,283.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,8,2008,8,21,16:37,234,-144.83,50.14,4.6,-999,11.5127,-999,32.4764,2,-999,-999,284.0,2,1987.2,2,2192.0,3,6.9,2,4.0,2,0.87,2,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,5,2008,8,21,16:37,234,-144.83,50.14,9.9,-999,11.5144,-999,32.4755,2,-999,-999,283.2,2,2006.0,2,2192.1,3,6.8,2,4.1,2,0.89,2,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,4,2008,8,21,16:37,234,-144.83,50.14,19.7,-999,11.4313,-999,32.4858,2,-999,-999,282.7,2,1988.9,2,2194.2,2,7.0,2,4.1,2,0.89,2,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,1,2008,8,21,16:37,234,-144.83,50.14,30.2,-999,11.1772,-999,32.4916,2,-999,-999,283.0,2,-999,9,-999,9,-999,9,-999,9,-999,9,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,2,2008,8,21,16:37,234,-144.83,50.14,30.5,-999,11.1426,-999,32.4941,2,-999,-999,283.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,83,3,2008,8,21,16:37,234,-144.83,50.14,30.5,-999,11.0946,-999,32.4944,2,-999,-999,283.2,2,1992.7,2,2189.2,3,7.3,2,4.8,2,0.94,2,2008-027-0083.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,87,5,2008,8,22,0:56,235,-145,50,1.4,-999,11.2725,-999,32.4853,2,-999,-999,289.3,2,1986.5,2,2200.5,2,7.2,2,4.8,2,0.90,2,2008-027-0087.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,87,4,2008,8,22,0:56,235,-145,50,7,-999,11.2531,-999,32.4866,2,-999,-999,288.8,2,1986.5,2,2192.6,2,7.5,2,5.1,2,0.91,2,2008-027-0087.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,87,3,2008,8,22,0:56,235,-145,50,9.5,-999,11.234,-999,32.4874,2,-999,-999,288.7,2,1987.2,2,2193.6,2,7.6,2,4.9,2,0.90,2,2008-027-0087.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,87,2,2008,8,22,0:56,235,-145,50,18.8,-999,11.204,-999,32.4883,2,-999,-999,286.6,2,1988.4,2,2190.5,2,7.6,2,4.9,2,0.91,2,2008-027-0087.che,,,,,,,,,,,,,,
18DD20080813,2008.27,26,87,1,2008,8,22,0:56,235,-145,50,37.5,-999,5.8985,-999,32.6117,2,-999,-999,312.4,2,2051.5,2,2202.4,2,14.1,2,20.8,2,1.43,2,2008-027-0087.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,18,2010,2,4,11:50,35,-126.67,48.65,5.1,-999,9.803,-999,32.4387,2,-999,-999,276.5,2,2004.2,2,2164.4,2,6.4,2,8.3,2,0.83,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,17,2010,2,4,11:50,35,-126.67,48.65,9.9,-999,9.8019,-999,32.4376,2,-999,-999,276.6,2,2005.4,2,2175.1,2,6.4,2,8.4,2,0.83,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,16,2010,2,4,11:50,35,-126.67,48.65,24.8,-999,9.8066,-999,32.438,2,-999,-999,275.9,6,2007.2,2,2179.2,2,6.5,2,8.5,2,0.84,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,15,2010,2,4,11:50,35,-126.67,48.65,51,-999,9.8229,-999,32.4427,2,-999,-999,274.6,2,2005.7,2,2177.7,2,6.6,2,8.8,2,0.85,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,14,2010,2,4,11:50,35,-126.67,48.65,75.2,-999,9.8903,-999,32.5226,2,-999,-999,264.7,2,2029.3,2,2174.7,2,8.1,2,10.7,2,0.95,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,13,2010,2,4,11:50,35,-126.67,48.65,100.8,-999,9.5381,-999,33.0362,2,-999,-999,214.2,2,2096.2,2,2221.2,2,15.4,2,19.1,2,1.40,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,12,2010,2,4,11:50,35,-126.67,48.65,126.2,-999,9.0476,-999,33.3341,2,-999,-999,184.2,2,2140.3,2,2234.0,2,20.6,2,24.5,2,1.73,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,11,2010,2,4,11:50,35,-126.67,48.65,150.9,-999,8.576,-999,33.4906,2,-999,-999,155.7,2,2166.0,2,2243.4,2,23.5,2,29.6,2,1.93,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,10,2010,2,4,11:50,35,-126.67,48.65,173.9,-999,8.1861,-999,33.6995,2,-999,-999,124.5,2,2202.7,2,2249.0,2,27.3,2,35.9,2,2.17,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,9,2010,2,4,11:50,35,-126.67,48.65,202,-999,8.0294,-999,33.7871,2,-999,-999,114.2,2,2218.7,2,2259.2,2,29.0,2,37.4,2,2.24,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,8,2010,2,4,11:50,35,-126.67,48.65,251,-999,7.6457,-999,33.8983,2,-999,-999,96.6,2,2235.5,2,2266.7,2,30.7,2,41.8,2,2.35,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,7,2010,2,4,11:50,35,-126.67,48.65,300.5,-999,7.1796,-999,33.9422,2,-999,-999,86.2,2,2249.7,2,2272.5,2,32.2,2,46.6,2,2.45,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,6,2010,2,4,11:50,35,-126.67,48.65,401.7,-999,6.2255,-999,33.992,2,-999,-999,64.7,2,2265.8,2,2284.5,2,35.7,6,58.8,6,2.70,6,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,5,2010,2,4,11:50,35,-126.67,48.65,600.2,-999,5.0102,-999,34.1541,2,-999,-999,21.9,2,2323.9,2,2317.6,2,40.3,2,87.0,2,3.11,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,4,2010,2,4,11:50,35,-126.67,48.65,801.4,-999,4.1429,-999,34.2963,2,-999,-999,10.4,2,2356.1,2,2349.7,2,42.2,2,110.1,2,3.25,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,3,2010,2,4,11:50,35,-126.67,48.65,1011.9,-999,3.5889,-999,34.3881,2,-999,-999,11.8,2,2376.2,2,2362.9,2,42.7,2,125.6,2,3.27,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,1,2010,2,4,11:50,35,-126.67,48.65,1263.1,-999,2.9873,-999,34.4646,2,-999,-999,20.0,2,2388.1,2,2391.2,2,42.6,2,142.3,2,3.24,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,4,10,2,2010,2,4,11:50,35,-126.67,48.65,1263.4,-999,2.9872,-999,34.4647,2,-999,-999,20.0,2,2387.7,6,2390.5,2,42.6,2,142.2,2,3.24,2,2010-001-0010.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,24,2010,2,7,6:35,38,-134.66,49.29,6.3,-999,8.0954,-999,32.4813,2,-999,-999,288.2,2,2020.5,2,2178.5,2,7.8,2,11.2,2,0.96,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,23,2010,2,7,6:35,38,-134.66,49.29,9.5,-999,8.0954,-999,32.4818,2,-999,-999,287.8,2,2029.8,2,2192.5,3,7.9,2,11.2,2,0.97,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,22,2010,2,7,6:35,38,-134.66,49.29,24.5,-999,8.0963,-999,32.4823,2,-999,-999,287.0,4,2032.9,2,2190.4,3,7.9,2,11.1,2,0.97,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,21,2010,2,7,6:35,38,-134.66,49.29,49,-999,8.0973,-999,32.4827,2,-999,-999,287.4,2,2034.1,2,2200.0,2,7.9,2,11.2,2,0.97,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,20,2010,2,7,6:35,38,-134.66,49.29,75.8,-999,8.0974,-999,32.4831,2,-999,-999,286.5,2,2039.9,2,2205.5,2,7.9,2,11.1,2,0.97,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,19,2010,2,7,6:35,38,-134.66,49.29,100.8,-999,7.236,-999,32.7158,2,-999,-999,276.5,2,2062.9,2,2215.6,3,11.7,2,14.4,2,1.18,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,18,2010,2,7,6:35,38,-134.66,49.29,124.8,-999,6.6645,-999,33.2305,2,-999,-999,254.3,2,2139.9,2,2242.2,3,16.4,2,21.0,2,1.39,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,17,2010,2,7,6:35,38,-134.66,49.29,151.8,-999,6.6864,-999,33.6647,2,-999,-999,223.7,2,2166.6,2,2269.6,2,20.5,2,29.1,2,1.62,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,16,2010,2,7,6:35,38,-134.66,49.29,175.6,-999,6.4668,-999,33.767,2,-999,-999,203.8,2,2188.8,2,2277.1,2,22.8,2,35.1,2,1.74,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,15,2010,2,7,6:35,38,-134.66,49.29,199.3,-999,6.1826,-999,33.7915,2,-999,-999,191.3,2,2194.2,2,2273.9,2,24.5,2,39.5,2,1.87,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,14,2010,2,7,6:35,38,-134.66,49.29,249.9,-999,5.6888,-999,33.8456,2,-999,-999,151.7,2,2217.6,2,2275.0,2,28.8,2,50.1,2,2.15,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,13,2010,2,7,6:35,38,-134.66,49.29,302.8,-999,5.1997,-999,33.8879,2,-999,-999,108.9,2,2252.6,2,2288.5,2,33.3,2,62.2,2,2.45,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,12,2010,2,7,6:35,38,-134.66,49.29,399.7,-999,4.6753,-999,33.9492,2,-999,-999,74.2,2,2298.0,2,2301.9,2,37.5,2,76.2,2,2.75,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,11,2010,2,7,6:35,38,-134.66,49.29,602,-999,3.952,-999,34.134,2,-999,-999,29.1,2,2342.7,2,2333.7,2,41.8,2,104.5,2,3.07,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,10,2010,2,7,6:35,38,-134.66,49.29,800.1,-999,3.4982,-999,34.2587,2,-999,-999,16.9,2,2369.6,2,2358.7,2,42.9,2,122.3,2,3.18,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,9,2010,2,7,6:35,38,-134.66,49.29,1003.8,-999,3.0819,-999,34.3517,2,-999,-999,12.5,2,2388.7,2,2383.4,2,43.6,2,136.7,2,3.22,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,8,2010,2,7,6:35,38,-134.66,49.29,1254.7,-999,2.7075,-999,34.4327,2,-999,-999,14.6,2,2400.5,2,2403.3,3,43.8,2,149.1,2,3.22,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,7,2010,2,7,6:35,38,-134.66,49.29,1506.7,-999,2.4049,-999,34.4928,2,-999,-999,23.9,2,2397.8,2,2397.8,2,43.3,6,157.8,6,3.18,6,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,6,2010,2,7,6:35,38,-134.66,49.29,2006.5,-999,1.965,-999,34.5811,2,-999,-999,55.1,2,2392.6,2,2428.4,3,41.7,2,167.7,2,3.04,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,5,2010,2,7,6:35,38,-134.66,49.29,2506.9,-999,1.7501,-999,34.6231,2,-999,-999,81.8,6,2387.0,2,2424.0,2,40.0,2,170.0,2,2.91,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,4,2010,2,7,6:35,38,-134.66,49.29,3007.1,-999,1.6142,-999,34.6482,2,-999,-999,103.9,2,2371.8,2,2430.1,2,38.6,2,169.5,2,2.80,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,2,2010,2,7,6:35,38,-134.66,49.29,3496.8,-999,1.5706,-999,34.6616,2,-999,-999,117.7,2,2361.3,6,2427.7,6,37.7,2,171.4,2,2.74,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,3,2010,2,7,6:35,38,-134.66,49.29,3500.2,-999,1.57,-999,34.6619,2,-999,-999,117.2,6,2362.6,2,2427.6,2,37.9,2,171.2,2,2.73,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,16,25,1,2010,2,7,6:35,38,-134.66,49.29,3596.1,-999,1.5715,-999,34.6628,2,-999,-999,118.4,2,2362.1,2,2425.2,2,37.5,2,171.0,2,2.73,2,2010-001-0025.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,24,2010,2,8,13:53,39,-138.67,49.57,4.8,-999,6.8876,-999,32.4422,2,-999,-999,296.7,6,2028.8,2,2189.2,2,10.5,2,15.0,2,1.12,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,23,2010,2,8,13:53,39,-138.67,49.57,10.3,-999,6.8901,-999,32.4423,2,-999,-999,296.3,2,2028.5,2,2187.1,2,10.5,2,15.0,2,1.11,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,22,2010,2,8,13:53,39,-138.67,49.57,24.7,-999,6.8976,-999,32.4428,2,-999,-999,295.9,2,2028.4,2,2189.2,2,10.6,2,15.0,2,1.11,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,21,2010,2,8,13:53,39,-138.67,49.57,51.2,-999,6.9151,-999,32.4518,2,-999,-999,295.4,2,2029.8,2,2196.2,2,10.6,2,15.0,2,1.12,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,20,2010,2,8,13:53,39,-138.67,49.57,75.2,-999,6.7339,-999,32.5132,2,-999,-999,292.8,6,2037.0,2,2189.4,2,11.6,2,16.2,2,1.18,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,19,2010,2,8,13:53,39,-138.67,49.57,100.1,-999,5.5714,-999,32.9743,2,-999,-999,272.2,2,2102.7,2,2220.0,2,17.5,2,24.5,2,1.49,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,18,2010,2,8,13:53,39,-138.67,49.57,124.7,-999,5.9673,-999,33.5483,2,-999,-999,233.9,2,2140.3,2,2253.0,2,21.1,2,31.5,2,1.65,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,17,2010,2,8,13:53,39,-138.67,49.57,150.1,-999,5.9013,-999,33.7179,2,-999,-999,208.2,2,2169.0,2,2258.8,2,26.5,4,45.7,4,2.02,4,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,16,2010,2,8,13:53,39,-138.67,49.57,174.4,-999,5.5351,-999,33.7632,2,-999,-999,188.6,6,2196.1,2,2278.5,2,26.5,2,45.6,2,2.02,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,15,2010,2,8,13:53,39,-138.67,49.57,200.1,-999,5.1606,-999,33.775,2,-999,-999,168.6,2,2214.5,2,2282.7,2,28.7,2,52.0,2,2.17,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,14,2010,2,8,13:53,39,-138.67,49.57,249.3,-999,4.694,-999,33.8159,2,-999,-999,129.5,2,2245.9,2,2285.0,2,32.9,2,63.4,2,2.44,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,13,2010,2,8,13:53,39,-138.67,49.57,300.3,-999,4.3265,-999,33.8641,2,-999,-999,95.6,2,2280.2,2,2290.4,2,36.4,2,74.6,2,2.70,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,12,2010,2,8,13:53,39,-138.67,49.57,400,-999,4.0818,-999,33.9709,2,-999,-999,54.7,2,2311.2,2,2296.5,2,39.8,2,89.2,2,2.94,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,11,2010,2,8,13:53,39,-138.67,49.57,600.9,-999,3.7866,-999,34.1589,2,-999,-999,27.8,2,2346.6,2,2324.6,2,41.6,2,110.2,2,3.08,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,10,2010,2,8,13:53,39,-138.67,49.57,800.9,-999,3.3397,-999,34.2746,2,-999,-999,19.1,2,2359.5,2,2347.4,2,42.4,2,126.5,2,3.15,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,9,2010,2,8,13:53,39,-138.67,49.57,1000.3,-999,3.0032,-999,34.3592,2,-999,-999,13.9,2,2382.1,2,2384.9,3,43.3,2,139.2,2,3.58,3,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,8,2010,2,8,13:53,39,-138.67,49.57,1249.6,-999,2.6309,-999,34.4445,2,-999,-999,14.3,2,2398.7,2,2392.9,2,43.8,2,152.5,2,3.20,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,7,2010,2,8,13:53,39,-138.67,49.57,1499.9,-999,2.3523,-999,34.5011,2,-999,-999,23.0,2,2400.3,2,2402.6,2,43.5,2,159.1,2,3.17,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,6,2010,2,8,13:53,39,-138.67,49.57,2001.2,-999,1.9429,-999,34.582,2,-999,-999,55.1,2,2389.4,2,2417.0,2,41.6,2,167.5,2,3.03,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,5,2010,2,8,13:53,39,-138.67,49.57,2499.8,-999,1.7249,-999,34.6229,2,-999,-999,82.9,2,2372.0,2,2420.3,2,39.7,6,167.7,6,2.89,6,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,4,2010,2,8,13:53,39,-138.67,49.57,3000.1,-999,1.5812,-999,34.6512,2,-999,-999,108.5,2,2367.0,2,2433.3,2,38.5,2,166.7,2,2.75,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,3,2010,2,8,13:53,39,-138.67,49.57,3501.1,-999,1.5267,-999,34.6665,2,-999,-999,124.1,6,2355.0,2,2427.0,3,37.5,2,167.0,2,2.69,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,2,2010,2,8,13:53,39,-138.67,49.57,3501.9,-999,1.5267,-999,34.6665,2,-999,-999,124.1,2,2353.6,6,2425.4,36,37.3,2,167.2,2,2.69,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,20,34,1,2010,2,8,13:53,39,-138.67,49.57,4026.4,-999,1.5389,-999,34.6734,2,-999,-999,131.1,2,2342.6,2,2431.9,2,36.9,2,169.9,2,2.66,2,2010-001-0034.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,23,2010,2,11,0:37,42,-130.64,48.97,4.3,-999,8.4142,-999,32.3455,2,-999,-999,289.0,2,2009.5,2,2174.2,2,6.9,2,10.2,2,0.91,2,2010-001-0048.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,24,2010,2,11,0:37,42,-130.64,48.97,10.2,-999,8.4002,-999,32.3491,2,-999,-999,289.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2010-001-0048.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,22,2010,2,11,0:37,42,-130.64,48.97,11.4,-999,8.4139,-999,32.346,2,-999,-999,288.9,2,2009.5,2,2180.3,2,6.9,2,10.3,2,0.91,2,2010-001-0048.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,21,2010,2,11,0:37,42,-130.64,48.97,24.4,-999,8.268,-999,32.3759,2,-999,-999,290.0,6,2011.7,2,2189.1,2,7.2,2,11.1,2,0.94,2,2010-001-0048.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,20,2010,2,11,0:37,42,-130.64,48.97,49,-999,8.1982,-999,32.3838,2,-999,-999,288.7,2,2021.6,2,2192.8,2,7.5,2,11.8,2,0.94,2,2010-001-0048.che,,,,,,,,,,,,,,
  18DD20100203,2010.01,12,48,19,2010,2,11,0:37,42,-130.64,48.97,74.1,-999,6.6071,-999,32.7365,2,-999,-999,271.5,2,2073.7,2,2198.5,2,14.6,2,17.7,2,1.34,2,2010-001-0048.che,,,,,,,,,,,,,,
